,availability_365
5795,False
5796,False
5797,False
5798,False
5799,True
5800,False
5801,True
5802,True
5803,False
5804,False
5805,False
5806,True
5807,True
5808,False
5809,False
5810,False
5811,True
5812,False
5813,False
5814,False
5815,False
5816,True
5817,False
5818,False
5819,True
5820,False
5821,True
5822,True
5823,False
5824,False
5825,False
5826,False
5827,False
5828,False
5829,True
5830,False
5831,True
5832,True
5833,False
5834,False
5835,True
5836,True
5837,False
5838,True
5839,False
5840,True
5841,True
5842,True
5843,False
5844,False
5845,False
5846,True
5847,True
5848,False
5849,True
5850,True
5851,True
5852,True
5853,False
5854,False
5855,True
5856,False
5857,False
5858,True
5859,False
5860,True
5861,False
5862,False
5863,False
5864,False
5865,False
5866,True
5867,False
5868,False
5869,True
5870,True
5871,False
5872,True
5873,False
5874,True
5875,False
5876,False
5877,False
5878,False
5879,True
5880,False
5881,False
5882,False
5883,True
5884,False
5885,True
5886,False
5887,False
5888,False
5889,False
5890,True
5891,False
5892,False
5893,True
5894,False
5895,False
5896,False
5897,False
5898,False
5899,False
5900,False
5901,False
5902,False
5903,False
5904,False
5905,False
5906,False
5907,False
5908,True
5909,False
5910,False
5911,False
5912,False
5913,True
5914,True
5915,False
5916,False
5917,True
5918,False
5919,False
5920,False
5921,False
5922,False
5923,False
5924,False
5925,True
5926,True
5927,True
5928,True
5929,False
5930,False
5931,False
5932,True
5933,False
5934,True
5935,True
5936,False
5937,False
5938,False
5939,False
5940,False
5941,False
5942,False
5943,False
5944,False
5945,False
5946,False
5947,False
5948,False
5949,False
5950,True
5951,False
5952,False
5953,False
5954,False
5955,True
5956,False
5957,False
5958,False
5959,True
5960,False
5961,True
5962,True
5963,True
5964,False
5965,False
5966,False
5967,False
5968,False
5969,False
5970,True
5971,False
5972,False
5973,False
5974,False
5975,False
5976,False
5977,False
5978,False
5979,False
5980,False
5981,False
5982,False
5983,False
5984,False
5985,True
5986,True
5987,True
5988,False
5989,False
5990,True
5991,False
5992,False
5993,False
5994,False
5995,False
5996,False
5997,False
5998,False
5999,False
6000,True
6001,False
6002,False
6003,False
6004,True
6005,False
6006,False
6007,False
6008,True
6009,False
6010,False
6011,True
6012,False
6013,False
6014,False
6015,False
6016,False
6017,True
6018,False
6019,False
6020,False
6021,False
6022,False
6023,False
6024,False
6025,False
6026,True
6027,True
6028,False
6029,False
6030,True
6031,True
6032,True
6033,False
6034,True
6035,False
6036,False
6037,False
6038,True
6039,True
6040,False
6041,False
6042,False
6043,True
6044,True
6045,True
6046,True
6047,False
6048,False
6049,True
6050,False
6051,False
6052,False
6053,True
6054,False
6055,False
6056,True
6057,False
6058,False
6059,False
6060,False
6061,False
6062,False
6063,False
6064,True
6065,False
6066,False
6067,False
6068,False
6069,False
6070,False
6071,False
6072,False
6073,False
6074,True
6075,False
6076,False
6077,True
6078,True
6079,True
6080,True
6081,False
6082,False
6083,False
6084,False
6085,True
6086,False
6087,False
6088,True
6089,False
6090,False
6091,False
6092,False
6093,False
6094,False
6095,False
6096,False
6097,False
6098,True
6099,True
6100,False
6101,False
6102,False
6103,False
6104,True
6105,True
6106,False
6107,False
6108,False
6109,True
6110,False
6111,False
6112,False
6113,False
6114,False
6115,False
6116,False
6117,False
6118,False
6119,False
6120,False
6121,False
6122,False
6123,False
6124,False
6125,False
6126,False
6127,False
6128,False
6129,False
6130,False
6131,False
6132,False
6133,False
6134,False
6135,False
6136,False
6137,False
6138,False
6139,True
6140,False
6141,False
6142,False
6143,True
6144,True
6145,False
6146,False
6147,False
6148,False
6149,True
6150,False
6151,False
6152,True
6153,True
6154,True
6155,True
6156,True
6157,False
6158,False
6159,False
6160,True
6161,False
6162,False
6163,False
6164,False
6165,False
6166,False
6167,False
6168,False
6169,False
6170,False
6171,False
6172,False
6173,False
6174,False
6175,False
6176,False
6177,False
6178,False
6179,False
6180,False
6181,False
6182,False
6183,True
6184,False
6185,True
6186,True
6187,True
6188,False
6189,False
6190,False
6191,True
6192,False
6193,False
6194,True
6195,False
6196,True
6197,True
6198,False
6199,True
6200,False
6201,False
6202,False
6203,False
6204,True
6205,False
6206,False
6207,True
6208,False
6209,False
6210,False
6211,True
6212,False
6213,True
6214,True
6215,False
6216,True
6217,True
6218,True
6219,False
6220,True
6221,True
6222,False
6223,True
6224,False
6225,False
6226,False
6227,False
6228,False
6229,False
6230,True
6231,True
6232,True
6233,True
6234,True
6235,False
6236,False
6237,True
6238,True
6239,False
6240,False
6241,False
6242,False
6243,False
6244,False
6245,False
6246,False
6247,False
6248,False
6249,False
6250,False
6251,True
6252,True
6253,False
6254,False
6255,False
6256,True
6257,False
6258,False
6259,False
6260,True
6261,False
6262,False
6263,False
6264,False
6265,False
6266,True
6267,True
6268,True
6269,False
6270,False
6271,False
6272,True
6273,False
6274,False
6275,True
6276,False
6277,False
6278,False
6279,False
6280,False
6281,False
6282,False
6283,True
6284,True
6285,True
6286,False
6287,True
6288,False
6289,True
6290,True
6291,True
6292,False
6293,False
6294,True
6295,True
6296,True
6297,False
6298,True
6299,True
6300,True
6301,False
6302,True
6303,True
6304,False
6305,False
6306,False
6307,False
6308,True
6309,False
6310,False
6311,True
6312,False
6313,False
6314,False
6315,True
6316,False
6317,False
6318,True
6319,False
6320,False
6321,False
6322,False
6323,False
6324,True
6325,False
6326,True
6327,False
6328,False
6329,True
6330,False
6331,False
6332,True
6333,False
6334,False
6335,False
6336,False
6337,False
6338,False
6339,True
6340,False
6341,False
6342,False
6343,False
6344,True
6345,False
6346,False
6347,False
6348,True
6349,True
6350,False
6351,False
6352,False
6353,True
6354,False
6355,False
6356,False
6357,True
6358,False
6359,False
6360,False
6361,False
6362,False
6363,True
6364,False
6365,False
6366,False
6367,True
6368,True
6369,True
6370,True
6371,False
6372,False
6373,True
6374,False
6375,False
6376,True
6377,True
6378,False
6379,True
6380,False
6381,True
6382,False
6383,False
6384,True
6385,False
6386,True
6387,False
6388,False
6389,False
6390,True
6391,False
6392,False
6393,False
6394,False
6395,True
6396,False
6397,False
6398,False
6399,False
6400,False
6401,False
6402,True
6403,False
6404,False
6405,False
6406,False
6407,False
6408,True
6409,False
6410,False
6411,True
6412,True
6413,True
6414,False
6415,False
6416,True
6417,False
6418,True
6419,False
6420,False
6421,True
6422,True
6423,False
6424,True
6425,True
6426,False
6427,False
6428,False
6429,False
6430,False
6431,False
6432,False
6433,False
6434,False
6435,False
6436,False
6437,False
6438,False
6439,False
6440,True
6441,False
6442,False
6443,True
6444,False
6445,False
6446,False
6447,True
6448,False
6449,False
6450,True
6451,False
6452,False
6453,False
6454,False
6455,False
6456,False
6457,True
6458,True
6459,True
6460,True
6461,False
6462,False
6463,False
6464,False
6465,True
6466,True
6467,False
6468,True
6469,False
6470,False
6471,True
6472,True
6473,True
6474,True
6475,True
6476,True
6477,True
6478,True
6479,False
6480,False
6481,True
6482,False
6483,False
6484,True
6485,True
6486,False
6487,False
6488,False
6489,False
6490,False
6491,False
6492,False
6493,False
6494,False
6495,True
6496,False
6497,False
6498,False
6499,False
6500,True
6501,True
6502,True
6503,True
6504,True
6505,False
6506,False
6507,False
6508,False
6509,False
6510,False
6511,True
6512,True
6513,True
6514,True
6515,True
6516,False
6517,True
6518,True
6519,False
6520,False
6521,False
6522,True
6523,False
6524,True
6525,False
6526,False
6527,True
6528,True
6529,False
6530,True
6531,False
6532,True
6533,False
6534,True
6535,False
6536,False
6537,True
6538,True
6539,False
6540,True
6541,False
6542,False
6543,True
6544,False
6545,False
6546,False
6547,False
6548,False
6549,True
6550,False
6551,True
6552,False
6553,True
6554,False
6555,True
6556,False
6557,False
6558,False
6559,False
6560,False
6561,False
6562,False
6563,False
6564,True
6565,False
6566,False
6567,True
6568,False
6569,True
6570,False
6571,False
6572,False
6573,True
6574,True
6575,True
6576,False
6577,True
6578,False
6579,False
6580,False
6581,False
6582,False
6583,False
6584,False
6585,False
6586,True
6587,False
6588,False
6589,False
6590,False
6591,False
6592,False
6593,False
6594,False
6595,False
6596,False
6597,False
6598,False
6599,False
6600,False
6601,False
6602,False
6603,False
6604,False
6605,False
6606,False
6607,False
6608,True
6609,True
6610,True
6611,False
6612,False
6613,False
6614,False
6615,True
6616,True
6617,True
6618,False
6619,False
6620,True
6621,True
6622,True
6623,True
6624,True
6625,True
6626,True
6627,True
6628,True
6629,True
6630,True
6631,True
6632,False
6633,False
6634,False
6635,False
6636,False
6637,False
6638,False
6639,False
6640,False
6641,False
6642,False
6643,False
6644,False
6645,True
6646,False
6647,False
6648,True
6649,False
6650,False
6651,False
6652,False
6653,False
6654,True
6655,False
6656,False
6657,False
6658,False
6659,False
6660,False
6661,False
6662,True
6663,False
6664,False
6665,True
6666,False
6667,True
6668,False
6669,True
6670,False
6671,True
6672,False
6673,True
6674,True
6675,False
6676,False
6677,False
6678,False
6679,True
6680,False
6681,False
6682,False
6683,True
6684,True
6685,False
6686,True
6687,False
6688,False
6689,True
6690,False
6691,False
6692,False
6693,False
6694,False
6695,False
6696,False
6697,False
6698,False
6699,False
6700,False
6701,False
6702,False
6703,False
6704,False
6705,False
6706,False
6707,False
6708,False
6709,False
6710,False
6711,False
6712,False
6713,False
6714,False
6715,False
6716,False
6717,False
6718,False
6719,True
6720,False
6721,False
6722,True
6723,True
6724,True
6725,False
6726,True
6727,False
6728,False
6729,False
6730,True
6731,False
6732,False
6733,False
6734,False
6735,False
6736,False
6737,False
6738,True
6739,False
6740,False
6741,False
6742,False
6743,False
6744,False
6745,False
6746,True
6747,True
6748,True
6749,False
6750,False
6751,False
6752,False
6753,False
6754,False
6755,False
6756,False
6757,False
6758,False
6759,False
6760,True
6761,True
6762,False
6763,False
6764,False
6765,False
6766,False
6767,False
6768,False
6769,False
6770,False
6771,False
6772,True
6773,False
6774,True
6775,False
6776,False
6777,False
6778,True
6779,False
6780,False
6781,False
6782,False
6783,False
6784,False
6785,False
6786,False
6787,False
6788,False
6789,False
6790,True
6791,False
6792,False
6793,True
6794,True
6795,True
6796,False
6797,False
6798,False
6799,False
6800,False
6801,False
6802,False
6803,False
6804,False
6805,False
6806,False
6807,False
6808,False
6809,False
6810,False
6811,False
6812,True
6813,False
6814,False
6815,False
6816,True
6817,False
6818,True
6819,True
6820,False
6821,True
6822,False
6823,True
6824,True
6825,False
6826,False
6827,False
6828,True
6829,True
6830,True
6831,False
6832,False
6833,False
6834,True
6835,False
6836,True
6837,False
6838,True
6839,False
6840,True
6841,True
6842,True
6843,False
6844,True
6845,True
6846,False
6847,False
6848,False
6849,False
6850,False
6851,False
6852,False
6853,False
6854,False
6855,False
6856,False
6857,False
6858,False
6859,False
6860,True
6861,False
6862,False
6863,False
6864,False
6865,False
6866,False
6867,False
6868,False
6869,False
6870,False
6871,False
6872,False
6873,True
6874,True
6875,True
6876,True
6877,True
6878,False
6879,False
6880,False
6881,False
6882,False
6883,False
6884,False
6885,False
6886,True
6887,False
6888,False
6889,False
6890,True
6891,False
6892,False
6893,True
6894,False
6895,False
6896,False
6897,False
6898,True
6899,False
6900,False
6901,False
6902,False
6903,False
6904,True
6905,True
6906,False
6907,False
6908,False
6909,False
6910,False
6911,True
6912,False
6913,True
6914,False
6915,False
6916,False
6917,True
6918,True
6919,False
6920,False
6921,False
6922,False
6923,True
6924,False
6925,False
6926,False
6927,False
6928,False
6929,False
6930,False
6931,True
6932,False
6933,False
6934,False
6935,False
